h3_cell,road_count,total_length_m,avg_lat,avg_lon,primary_ratio
877505714ffffff,40,968848.56,7.629297,-2.568255,1.00
877501834ffffff,13,29891.40,7.214202,-2.457976,0.00
87390dab0ffffff,148,2016742.77,40.429528,-2.395488,1.00
873976ce2ffffff,47,365874.54,41.260949,-2.545171,0.53
873885ba0ffffff,13,2915883.11,27.775336,-2.902773,1.00
873976c4cffffff,12,74329.49,41.382961,-2.389927,0.00
875990b99ffffff,9,93365.04,12.123032,-2.514379,0.00
873885152ffffff,7,1570090.91,27.504085,-2.983935,1.00
873815905ffffff,50,328199.48,32.968748,-2.468406,0.42
87390d708ffffff,372,522962.39,39.955756,-2.430271,0.09
8775018eeffffff,59,206016.31,7.022368,-2.455078,0.15
875568a62ffffff,1,9392.37,18.869600,-2.455187,0.00
87752298cffffff,353,1862159.89,9.694741,-2.492607,0.04
875990aaeffffff,27,64934.41,12.080701,-2.450203,0.00
873833a5effffff,1,18833.81,33.583843,-2.541834,0.00
87390b52affffff,6,41654.97,38.166411,-2.539889,0.00
87390b4c0ffffff,28,274374.73,37.877615,-2.328779,0.00
873815406ffffff,2,17885.49,32.101908,-2.498993,0.00
875993cacffffff,41,210412.66,11.124295,-2.399030,0.00
87390b4f4ffffff,226,798383.48,37.914023,-2.421626,0.08
877522976ffffff,9,366326.08,9.682405,-2.325275,0.00
87382400bffffff,491,1149638.09,37.265587,-2.493274,0.47
875990a04ffffff,13,121290.82,12.186174,-2.420456,1.00
877522930ffffff,17,691949.26,9.786415,-2.406432,0.00
87599236bffffff,98,381469.18,11.080142,-2.506777,0.34
8775018f1ffffff,153,966362.91,7.057592,-2.499820,0.15
875990b13ffffff,35,462372.56,12.240546,-2.524451,1.00
8775081a3ffffff,18,221850.60,5.451163,-2.429085,1.00
875993590ffffff,38,433011.52,10.787488,-2.408905,0.00
873929649ffffff,9,32565.62,41.760129,-2.524149,0.00
875934392ffffff,2,213622.42,21.778598,-1.685004,1.00
875986594ffffff,42,123331.30,13.404700,-2.410239,0.00
875990a06ffffff,387,579088.36,12.167431,-2.433538,0.00
8775018ecffffff,90,424381.73,7.028572,-2.431515,0.00
8759a4b0dffffff,11,559068.79,17.640058,-2.410998,0.00
877522123ffffff,8,235175.76,9.510571,-2.581022,0.00
877508291ffffff,127,120052.60,4.982248,-2.417904,0.12
8775266c5ffffff,12,251832.06,9.841481,-2.587740,0.00
877526d18ffffff,32,84921.69,10.665998,-2.455241,0.00
875990b06ffffff,56,542630.06,12.293681,-2.525904,1.00
873815c54ffffff,19,205761.21,32.509312,-2.532100,0.00
877522135ffffff,1,29396.97,9.528726,-2.611342,0.00
877505015ffffff,71,1838810.74,7.734735,-2.389986,0.00
873822480ffffff,18,31278.52,34.902646,-2.519785,0.00
873824721ffffff,173,878876.67,37.080138,-2.514373,0.25
87750875bffffff,2,1569.32,5.046103,-2.488110,0.00
873815476ffffff,22,113444.84,32.144062,-2.400117,0.00
8759906e0ffffff,31,1273740.76,11.483322,-2.444295,1.00
8739292e4ffffff,491,1331099.37,42.018983,-2.426468,0.07
875986d0cffffff,47,290563.56,13.918325,-2.416156,0.00
877504a41ffffff,31,174297.88,8.290186,-2.518663,0.00
87390d729ffffff,331,894008.52,40.017290,-2.437049,0.29
877526749ffffff,11,124960.40,9.897888,-2.396383,0.00
875990aa1ffffff,77,213732.56,12.096142,-2.455854,0.34
87390b195ffffff,4,64440.63,38.296854,-2.368634,1.00
877522a29ffffff,17,656311.49,9.223294,-2.234861,0.00
8775012ceffffff,19,643929.62,6.414625,-2.566672,1.00
87752204effffff,9,139954.46,9.217921,-2.559439,0.00
873831a1dffffff,48,1236894.64,34.633522,-2.255481,1.00
87750eb35ffffff,17,268519.76,6.150211,-2.576839,1.00
8759922ccffffff,18,201442.74,10.814556,-2.482609,0.00
87383114cffffff,363,996177.11,34.496190,-2.479806,0.10
873815c1cffffff,23,506385.69,32.462599,-2.640879,0.00
8759a629dffffff,51,1570025.86,16.037349,-2.604063,0.00
877522881ffffff,10,153165.80,9.584629,-2.552046,0.00
873815c4effffff,25,434654.57,32.526354,-2.431622,0.68
8759b1763ffffff,13,134385.44,14.338138,-2.459250,0.00
8759b3a42ffffff,39,880867.51,13.893108,-2.596391,0.00
8738ae4c8ffffff,4,897194.80,28.015632,-2.693922,1.00
877508c19ffffff,95,2257002.54,5.607192,-2.518055,0.43
87750875affffff,8,148452.63,5.060867,-2.506368,1.00
875995ccaffffff,7,168437.62,12.748336,-2.547379,0.00
87392935dffffff,12,26407.88,42.182288,-2.416981,0.00
87390d0daffffff,377,1202924.81,40.040423,-2.433625,0.00
8738224adffffff,752,1943255.32,34.974660,-2.472997,0.03
8759b1605ffffff,110,302103.55,14.193995,-2.491928,0.00
8759a241bffffff,1,1894.41,15.123843,-2.506321,0.00
8759a4775ffffff,4,78852.90,17.026885,-2.471188,0.00
87556cb46ffffff,2,264593.20,19.942208,-2.077446,0.00
877501d72ffffff,14,573136.05,7.296712,-2.697462,1.00
87390bc52ffffff,333,862381.76,38.365621,-2.506807,0.00
873810944ffffff,5,221140.06,31.954132,-2.725622,0.00
873831605ffffff,12,172009.58,33.957023,-2.392996,1.00
8759b138affffff,10,147608.55,14.403177,-2.356522,0.00
877505d5bffffff,41,339249.79,8.026513,-2.391351,0.00
875986d31ffffff,13,281823.16,13.932100,-2.490511,0.77
873815c70ffffff,14,164334.44,32.540363,-2.541210,0.00
877508296ffffff,355,895057.19,5.010412,-2.439194,0.10
8738310dcffffff,126,918540.42,34.176674,-2.449909,0.00
873885085ffffff,6,1345792.20,27.295903,-3.032732,1.00
873976c50ffffff,451,597756.19,41.329263,-2.491229,0.08
8759a0d81ffffff,12,30339.58,16.465802,-2.463241,0.00
8759a288effffff,17,563911.59,15.690749,-2.456163,0.00
87599062cffffff,109,1950783.27,11.603970,-2.492749,0.94
8759a58adffffff,18,4424578.79,17.642732,-1.755424,0.00
877508d13ffffff,27,1637127.47,5.770212,-2.510831,1.00
87750c510ffffff,66,1286627.34,6.355349,-2.409771,1.00
8759b1068ffffff,36,95378.37,14.592119,-2.463092,0.00
873815c1dffffff,21,433169.69,32.464177,-2.615648,0.00
875916409ffffff,9,2212289.39,17.991027,-1.421167,0.00
877526190ffffff,3,90344.34,10.350086,-2.469270,1.00
877508c2bffffff,238,1742723.83,5.621503,-2.457170,0.00
875986d25ffffff,25,369863.77,13.992437,-2.460585,0.00
875990b8affffff,64,436365.68,12.133353,-2.505740,0.00
875993c11ffffff,10,50120.89,11.155769,-2.398149,0.00
87750c4aaffffff,293,916219.03,6.201679,-2.507331,0.16
87383364dffffff,24,430891.50,32.924755,-2.565388,0.00
8759b16e9ffffff,52,1263011.60,14.090658,-2.349956,0.17
875990b52ffffff,83,336334.42,12.249137,-2.411016,0.02
8759b160cffffff,15,155386.19,14.180290,-2.462119,0.00
875990b72ffffff,4,26867.83,12.285226,-2.427863,0.75
87390b576ffffff,441,1966689.81,38.167498,-2.486332,0.07
87390835effffff,920,2829109.00,39.213314,-2.455768,0.00
875993d11ffffff,71,159538.87,11.272779,-2.474154,0.00
87750819effffff,207,1366636.85,5.411324,-2.501780,0.00
8759950a6ffffff,29,130682.88,12.727130,-2.407001,0.00
873824056ffffff,963,1286334.67,37.261263,-2.461636,0.41
875569540ffffff,15,112312.63,18.290699,-2.522627,0.00
873812ad8ffffff,3,288356.18,30.493100,-2.576018,1.00
8738310ddffffff,9,27070.79,34.166469,-2.431858,0.00
875993d9dffffff,97,535498.63,11.148013,-2.483985,0.00
8775228deffffff,6,40072.27,9.474308,-2.521995,0.00
8759340caffffff,6,640867.27,21.795200,-1.746227,1.00
877526750ffffff,563,1264345.28,9.989748,-2.479232,0.02
87750c49dffffff,33,976668.64,6.189523,-2.548645,0.42
87752215affffff,8,390048.14,9.340075,-2.571612,1.00
8738248c9ffffff,59,673474.02,37.548819,-2.548650,0.14
8738332d6ffffff,103,1012512.32,33.048433,-2.480937,0.00
877522aaaffffff,25,264944.75,9.238818,-2.406930,0.00
873815d6dffffff,27,157642.97,32.716932,-2.533626,0.00
8759a4a09ffffff,1,20201.52,17.519390,-2.304618,0.00
873976cc1ffffff,806,766570.39,41.229919,-2.480808,0.14
877526648ffffff,36,90757.64,9.801115,-2.459966,0.00
873824b8dffffff,34,625007.02,37.595523,-2.384298,0.50
87390b90affffff,74,441678.53,38.824653,-2.394098,0.08
87750120effffff,32,912573.23,6.523184,-2.533645,1.00
8759a2461ffffff,25,497850.39,15.254542,-2.399575,0.00
87397698bffffff,103,315914.51,41.616618,-2.418825,0.28
8759a6a42ffffff,1,33914.82,16.573994,-2.586819,0.00
8759a4611ffffff,9,181916.09,16.824223,-2.494051,0.00
877526c5bffffff,2,55273.34,10.401562,-2.418268,1.00
87599598affffff,10,445780.34,13.115454,-2.542674,0.00
877522366ffffff,13,501885.26,9.068349,-2.371853,0.00
877526743ffffff,281,315493.71,9.962427,-2.437353,0.00
87390d149ffffff,17,97139.25,40.381515,-2.411535,0.00
873810badffffff,1,4285.36,31.759147,-2.420018,0.00
873831869ffffff,325,3449598.58,34.805948,-2.511782,0.27
87392934cffffff,12,59274.44,42.212341,-2.395823,0.00
877526664ffffff,167,475013.34,9.901224,-2.438016,0.00
875986c94ffffff,187,243939.27,13.650820,-2.451520,0.00
877526182ffffff,30,227968.28,10.339238,-2.448373,0.00
87390d0c0ffffff,326,2332641.39,40.117887,-2.448088,0.00
873815c58ffffff,42,768419.08,32.472434,-2.453515,0.00
875993593ffffff,20,196305.51,10.773989,-2.405748,0.00
8759a5871ffffff,11,2703909.26,17.738742,-1.626335,0.00
87599589dffffff,22,205227.60,13.005301,-2.473920,0.00
873815576ffffff,95,2945262.41,32.260917,-2.508257,0.00
873824ba5ffffff,103,401998.20,37.667598,-2.465061,0.00
87390db06ffffff,37,104519.99,40.673561,-2.414022,0.00
873908220ffffff,91,507646.89,39.189524,-2.541141,0.00
873812a21ffffff,19,1826255.80,30.728649,-2.706695,1.00
87750c599ffffff,46,249973.49,6.284971,-2.514310,0.00
87390d065ffffff,280,977240.99,40.338543,-2.411752,0.00
87390d61affffff,8,42994.55,39.761105,-2.369924,1.00
875990b9dffffff,83,792844.87,12.131489,-2.524634,0.00
873810133ffffff,41,1422616.98,31.498397,-2.754702,1.00
8759b36d6ffffff,21,936138.72,13.111591,-2.783172,0.00
8775086c4ffffff,34,482521.87,4.994989,-2.625313,1.00
87390bcdcffffff,200,601461.08,38.243647,-2.508559,0.00
87390829dffffff,62,603441.92,38.941985,-2.533854,0.44
873815cd8ffffff,31,47933.71,32.332640,-2.503028,0.00
877505d00ffffff,5,2421.86,8.199464,-2.441374,0.00
877504b6bffffff,94,496195.19,8.388885,-2.431242,0.00
875995825ffffff,77,871772.12,13.238771,-2.466809,0.00
873831b05ffffff,8,18274.34,34.809142,-2.410851,1.00
877522b98ffffff,30,150597.86,9.345867,-2.425634,0.00
873831145ffffff,68,346734.80,34.511021,-2.511722,0.00
877501322ffffff,7,61379.12,6.715590,-2.490444,0.00
87390b4d8ffffff,2,72621.05,37.826196,-2.316850,1.00
877522204ffffff,86,201733.55,9.032200,-2.511755,0.24
873824634ffffff,814,1078333.15,36.919762,-2.486982,0.06
8759b169affffff,22,218892.50,13.971208,-2.524330,0.00
8775012eeffffff,43,1457314.40,6.445439,-2.541379,1.00
873929201ffffff,302,1002433.74,42.068510,-2.476272,0.00
877501362ffffff,22,209218.38,6.599191,-2.394085,1.00
87750c6b5ffffff,57,498698.48,5.926845,-2.411762,0.82
877508da9ffffff,60,640468.11,5.731494,-2.523161,0.00
87599225cffffff,6,57113.42,10.906010,-2.461524,0.00
87752672effffff,775,836020.10,10.092203,-2.482641,0.05
87750c4b0ffffff,5,86440.56,6.277708,-2.560096,0.00
873824054ffffff,313,1453323.87,37.285587,-2.456180,0.44
877522a9bffffff,13,203360.11,9.198600,-2.468780,1.00
877526674ffffff,244,403186.73,9.917684,-2.488078,0.00
877505c26ffffff,495,567063.11,8.126962,-2.471744,0.00
875569466ffffff,31,900847.09,18.208460,-2.546507,0.00
873810ba9ffffff,3,25496.74,31.738398,-2.417843,0.00
873976ce8ffffff,471,520626.52,41.272200,-2.460430,0.12
873976432ffffff,8,33609.07,40.951215,-2.517462,0.00
8759a5844ffffff,9,2212289.39,17.750027,-1.621186,0.00
877508d2effffff,79,2333216.83,5.767254,-2.416999,0.41
87390d02cffffff,12,89518.22,40.309869,-2.543765,0.00
873824b22ffffff,373,1040314.59,37.771765,-2.429502,0.00
87599591cffffff,5,107451.72,13.256364,-2.535980,1.00
87382402dffffff,12,46368.76,37.365007,-2.527727,1.00
875993d20ffffff,55,461236.22,11.352134,-2.485713,0.00
8759865b6ffffff,249,642366.98,13.434391,-2.433231,0.00
873976824ffffff,26,301767.51,41.748663,-2.360160,0.00
875995893ffffff,5,79913.20,12.977039,-2.531175,0.00
8775050adffffff,4,21300.87,7.715433,-2.419282,0.00
873815826ffffff,148,670123.60,32.879439,-2.405521,0.00
8759a2476ffffff,16,6801.20,15.198434,-2.471353,0.00
877501a8cffffff,68,192450.24,6.754740,-2.422060,0.00
873909c9dffffff,3,71567.98,39.253832,-2.221709,1.00
87750eb0bffffff,21,761682.45,6.044892,-2.563612,1.00
873908218ffffff,279,1635486.99,39.066255,-2.483446,0.05
8759a6b54ffffff,1,56382.09,16.686317,-2.712540,0.00
87752612bffffff,3,116031.75,10.311367,-2.237517,0.00
873824723ffffff,13,23625.46,37.044281,-2.523421,0.00
87390d693ffffff,362,1560734.59,39.630558,-2.478614,0.00
87390d074ffffff,604,2603436.02,40.294706,-2.473959,0.21
87381549effffff,14,105184.35,31.895094,-2.529639,0.00
87599392effffff,1,33419.95,11.590281,-2.220711,0.00
877501adeffffff,20,386732.02,6.666623,-2.411652,1.00
877501a8affffff,127,732764.68,6.744083,-2.452203,0.00
87750c494ffffff,9,155593.01,6.253228,-2.586140,0.00
877526753ffffff,106,156931.36,9.972611,-2.485060,0.00
8759a5c98ffffff,19,4670388.72,17.238202,-2.024854,0.00
87382484affffff,21,72540.75,37.683442,-2.512083,0.00
877522a8bffffff,47,21353.36,9.177110,-2.419526,0.00
87390bce8ffffff,200,400376.54,38.325482,-2.480139,0.00
873824602ffffff,147,72985.98,36.872335,-2.418178,0.34
87750ea65ffffff,26,53160.61,5.919257,-2.490860,0.00
873974db3ffffff,1635,2336864.87,42.351266,-2.428058,0.05
877501d75ffffff,40,1637531.58,7.300953,-2.664900,1.00
877508c03ffffff,192,1223839.17,5.638787,-2.505047,0.00
877501ab2ffffff,158,334162.76,6.838744,-2.485957,0.04
873824869ffffff,236,433072.19,37.760080,-2.509187,0.00
87390b4d5ffffff,95,983937.12,37.861176,-2.366459,0.02
8759b1b88ffffff,1,20348.68,14.787745,-2.477160,0.00
877505624ffffff,15,213386.76,7.531894,-2.532567,1.00
87750c795ffffff,6,66439.72,6.011428,-2.404725,1.00
875990662ffffff,22,735239.00,11.592218,-2.402245,0.00
8775050a8ffffff,7,11144.74,7.711243,-2.443804,0.00
877522163ffffff,9,98859.14,9.391103,-2.496789,0.00
87390836bffffff,22,93804.01,39.304153,-2.394873,0.27
875986d2effffff,22,101982.56,13.956948,-2.434977,0.00
87390d86bffffff,204,484287.80,40.688080,-2.510385,0.98
87390d6a8ffffff,55,44107.21,39.737028,-2.415508,0.24
8759a466cffffff,20,4916198.65,16.927537,-2.313570,0.00
875990056ffffff,2,71954.19,11.889285,-2.564731,1.00
87383114effffff,404,762151.36,34.470814,-2.488893,0.08
873908308ffffff,10,300868.17,39.243283,-2.563682,1.00
87750c416ffffff,33,111279.65,6.260251,-2.467536,0.09
877501242ffffff,8,143189.28,6.445720,-2.461368,0.00
875995135ffffff,30,219642.38,12.950375,-2.449454,0.00
873815822ffffff,53,538447.57,32.866076,-2.384806,0.00
87556919dffffff,11,462075.41,18.264890,-2.390751,0.00
877526709ffffff,2292,4070027.18,10.022159,-2.486490,0.02
877505ceaffffff,294,305071.30,7.936847,-2.497611,0.00
87383184bffffff,337,1641189.49,34.724107,-2.498992,0.00
873824badffffff,44,353395.85,37.662579,-2.413705,0.00
873806db4ffffff,41,373229.05,33.539555,-2.495247,0.00
877505c15ffffff,63,910332.32,8.087951,-2.512630,0.78
87390b52dffffff,189,2382562.16,38.202896,-2.530122,0.73
877501af6ffffff,24,464078.42,6.743519,-2.397764,1.00
87392922dffffff,382,1835017.15,42.131311,-2.448215,0.00
8759a2192ffffff,15,560302.49,15.378353,-2.480979,0.00
87390834cffffff,8,8350.03,39.284975,-2.410392,0.00
87392922effffff,306,1666786.31,42.108139,-2.487521,0.00
877505631ffffff,45,1089954.63,7.517975,-2.578354,1.00
87599084dffffff,2,19379.64,12.283409,-2.575500,1.00
877526d80ffffff,16,257703.01,10.691010,-2.559758,1.00
877501b85ffffff,12,262162.19,6.911933,-2.390311,1.00
8759b1772ffffff,16,113270.32,14.296757,-2.509930,0.44
87383170affffff,11,46430.70,34.029067,-2.467555,1.00
8759a2cd9ffffff,42,1568846.97,15.383898,-2.540047,0.00
87750518affffff,62,1107808.84,7.784679,-2.440353,0.27
875995446ffffff,110,570318.91,12.545229,-2.432472,0.00
873824621ffffff,73,448742.69,36.956729,-2.404272,1.00
875990ba8ffffff,94,654887.41,12.199705,-2.523573,0.26
873824614ffffff,4320,2214573.85,36.860439,-2.457809,0.19
875569652ffffff,11,118096.19,17.787516,-2.500645,0.00
873824709ffffff,862,2050838.04,37.010720,-2.425335,0.00
873976cd8ffffff,392,1115250.05,41.168621,-2.483375,0.00
875995829ffffff,12,257884.13,13.212505,-2.399785,1.00
87381540effffff,11,486508.13,32.091421,-2.436633,0.00
8759a6275ffffff,20,192216.27,16.251055,-2.488699,0.00
875990169ffffff,8,69295.78,12.069516,-2.539685,0.00
87750874dffffff,13,68923.96,5.039412,-2.417607,1.00
8775235a8ffffff,176,103870.86,8.769657,-2.432003,0.00
87556d4e3ffffff,1,132296.60,19.110137,-2.340775,0.00
87390b4a0ffffff,9,76109.51,37.907961,-2.539126,0.00
873815184ffffff,2,53935.58,32.431279,-2.364828,0.00
8759a46edffffff,9,181916.09,16.803785,-2.354568,0.00
8775050d6ffffff,91,2055625.29,7.638849,-2.461419,0.43
8759a0da1ffffff,1,16261.87,16.525581,-2.492302,0.00
8775081b5ffffff,142,1649105.95,5.474134,-2.460574,0.26
8759a4614ffffff,28,133122.04,16.836487,-2.520880,0.00
87390b98affffff,19,37195.93,38.676083,-2.442047,0.00
8759a24a9ffffff,12,71096.64,15.100720,-2.529193,0.00
8759a2926ffffff,64,1693732.63,16.004032,-2.571920,0.00
87599236dffffff,43,427584.08,11.114971,-2.515218,0.67
873831bb1ffffff,104,389677.91,34.643387,-2.502278,0.21
87390b92effffff,48,201571.46,38.896192,-2.432056,0.00
877526c48ffffff,3,82910.01,10.407475,-2.361556,1.00
87382400cffffff,265,3173487.99,37.299630,-2.526160,1.00
87750c434ffffff,83,1430175.06,6.287294,-2.421127,0.94
873831ba5ffffff,655,2613949.83,34.716354,-2.484053,0.21
875995cdaffffff,2,48125.04,12.720876,-2.588879,0.00
873812a1cffffff,4,384474.90,30.632180,-2.708261,1.00
8739292e1ffffff,22,92013.63,42.008026,-2.387916,0.00
8759a4b11ffffff,2,101648.87,17.614321,-2.492251,0.00
873806da1ffffff,6,89947.63,33.587338,-2.420357,0.00
877508d11ffffff,139,956022.56,5.768296,-2.488640,0.29
87390d613ffffff,593,348417.18,39.782892,-2.421824,0.15
8739761b5ffffff,30,297198.80,41.294189,-2.375612,1.00
87397650bffffff,491,569371.18,41.050376,-2.481802,0.08
873908ac9ffffff,133,467492.69,39.388788,-2.477624,0.01
8775012b6ffffff,4,114071.65,6.620500,-2.706610,1.00
873929202ffffff,85,452686.70,42.043660,-2.509332,0.34
8759a2565ffffff,37,1382079.47,15.377589,-2.501903,0.00
8775012ccffffff,22,745602.72,6.421134,-2.561005,1.00
873833275ffffff,81,588452.22,33.285842,-2.420491,0.00
8775081a5ffffff,45,172022.36,5.463934,-2.413453,0.00
873815824ffffff,27,129368.45,32.894494,-2.397168,0.00
875990a26ffffff,917,1368397.13,12.223432,-2.455190,0.07
87383328dffffff,130,5397319.63,33.081211,-2.512834,0.00
87390db30ffffff,508,838913.60,40.692571,-2.460475,0.00
8738ae0f6ffffff,11,2467285.71,28.356119,-2.572106,1.00
8759a46c5ffffff,13,83316.55,16.762430,-2.388162,0.00
8738ae3b3ffffff,12,2691584.41,28.391959,-2.374100,1.00
87390822cffffff,1882,4648430.87,39.191525,-2.487618,0.02
8775080f4ffffff,33,315614.22,5.269682,-2.428568,0.00
875569549ffffff,27,671071.14,18.227082,-2.492441,0.00
873908374ffffff,43,343635.10,39.296801,-2.540484,0.53
873822419ffffff,227,465706.53,35.006884,-2.421113,0.00
8759a27acffffff,8,287017.81,15.135646,-2.279747,1.00
8775223a5ffffff,8,77822.01,9.172125,-2.568784,0.00
875569193ffffff,3,94059.78,18.295815,-2.434915,0.00
873976c42ffffff,309,529034.34,41.354175,-2.456103,0.18
875568a56ffffff,3,28177.10,18.860195,-2.533144,0.00
873831168ffffff,712,2111278.64,34.529452,-2.483988,0.00
873976cecffffff,341,809812.02,41.289995,-2.480410,0.24
87381598affffff,43,254910.36,32.770903,-2.463187,0.00
87390b498ffffff,423,1467396.48,37.803090,-2.495895,0.11
875990aa5ffffff,99,330030.96,12.117912,-2.478538,0.00
873909d96ffffff,229,900322.68,39.368205,-2.461630,0.23
875995558ffffff,90,509407.01,12.611183,-2.484129,0.10
873815d4dffffff,162,630844.50,32.665397,-2.505117,0.00
87390d789ffffff,132,259203.31,39.817981,-2.473811,0.23
8775260a4ffffff,14,330726.54,10.263058,-2.432158,0.00
8759a4b44ffffff,13,660717.66,17.673276,-2.347744,0.00
8759b16c4ffffff,41,114494.83,14.061534,-2.420326,1.00
873833351ffffff,14,20491.31,33.336512,-2.480847,0.00
873831729ffffff,119,265539.48,34.107025,-2.456772,0.00
8759b1316ffffff,116,873248.61,14.518630,-2.404113,0.00
87390b519ffffff,52,639364.90,38.076106,-2.520198,0.00
877522325ffffff,256,280277.19,9.170447,-2.427182,0.00
8759b3348ffffff,505,821495.80,13.647842,-2.494253,0.02
873824622ffffff,1000,882843.70,36.925148,-2.434997,0.23
87599596affffff,2,40881.82,13.316789,-2.375858,0.00
877508d34ffffff,10,75662.24,5.823733,-2.468396,0.00
873815c50ffffff,5,78165.52,32.487415,-2.517708,0.00
877505cedffffff,91,200276.61,7.938594,-2.460991,0.00
877505112ffffff,10,291564.38,7.850913,-2.377608,1.00
8759a09b1ffffff,2,112764.17,16.773689,-2.275148,0.00
8739764abffffff,270,367786.49,40.835467,-2.441817,0.21
87392975bffffff,5,180071.86,41.811154,-2.725505,0.00
873929aebffffff,652,685439.54,42.363390,-2.502458,0.01
87750124affffff,21,375871.86,6.401863,-2.447514,0.00
87750c411ffffff,4,39136.89,6.215973,-2.436773,0.00
8775018e1ffffff,207,984693.88,7.040558,-2.446287,0.00
8759954eaffffff,16,136529.26,12.435950,-2.438147,0.75
87390dab2ffffff,23,164419.21,40.401342,-2.415193,0.00
87390d0d5ffffff,257,1204604.04,40.089904,-2.487457,0.00
8738ae731ffffff,11,2467285.71,28.224522,-2.579390,1.00
8738159a6ffffff,32,474907.21,32.851420,-2.576701,0.00
8759b36d0ffffff,32,1426497.09,13.106025,-2.766993,0.00
87390d680ffffff,138,405226.33,39.696274,-2.450962,0.00
8759b16d3ffffff,43,496683.07,13.995166,-2.431464,0.00
877505ce9ffffff,12,35948.39,7.925450,-2.470374,0.00
87390d6b3ffffff,528,282935.32,39.683048,-2.505386,0.12
877522aa2ffffff,380,4062974.35,9.287987,-2.421242,0.11
8759a6a5bffffff,1,33914.82,16.515799,-2.553498,0.00
8775228d2ffffff,1,29396.97,9.514328,-2.552851,0.00
877526702ffffff,28,164139.78,10.083401,-2.541502,1.00
877522836ffffff,27,96436.09,9.685432,-2.466749,0.00
87750188effffff,44,524556.47,7.103377,-2.574540,0.00
